Age,Ba138Ca,BaCa,BCa,CdCa,FeCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa
2000.68,0.0096379181,0.0094683779,0.5760727040,0.0000152751,0.1370347949,0.0065476457,3.3511887418,0.0012192300,0.0028952714,0.0353466139,9.2631259732,0.0013196620,0.0000203058
2000.69,0.0090398807,0.0091889067,0.5346081252,0.0000408087,0.1431770774,0.0059726075,3.1186843644,0.0013102775,0.0071981511,0.0420870393,9.2599141985,0.0013551989,0.0000239542
2000.71,0.0088284641,0.0086138106,0.5089773406,0.0000238046,0.1684536825,0.0057259408,3.1212867529,0.0012092996,0.0058323455,0.0420366833,9.0604948819,0.0013685227,0.0000240859
2000.73,0.0094407060,0.0094853798,0.5649442667,0.0000187604,0.1084249360,0.0062699698,3.4085884046,0.0008553887,0.0042054357,0.0245790358,8.9378604075,0.0012516419,0.0000169450
2000.74,0.0097500339,0.0100326662,0.5099156226,0.0000180470,0.1226257895,0.0056715779,2.9050658039,0.0008506317,0.0039139923,0.0243473966,9.0236388673,0.0014306366,0.0000284664
2000.76,0.0098691163,0.0092597972,0.5200668492,0.0000208537,0.1045113455,0.0061031500,3.2191157038,0.0010300169,0.0040377356,0.0248830156,8.9106667021,0.0013489836,0.0000259025
2000.77,0.0089296998,0.0093304496,0.5457698512,0.0000376032,0.1241667977,0.0065865634,3.6333560604,0.0010839807,0.0084530392,0.0293569632,9.0876337152,0.0012095293,0.0000203896
2000.79,0.0099003231,0.0097400745,0.4840997985,0.0000171616,0.1339927975,0.0056954600,2.9293643015,0.0008120133,0.0016875265,0.0323753750,9.1237469736,0.0014114766,0.0000308467
2000.81,0.0101476548,0.0101834600,0.5479248594,0.0000124265,0.1296363250,0.0068892665,3.7501001098,0.0007295517,0.0012666736,0.0228935638,9.0782742535,0.0012132988,0.0000218210
2000.82,0.0093713541,0.0090414747,0.4989418703,0.0000268345,0.0928459611,0.0057833850,3.0689163592,0.0008386997,0.0008529653,0.0168632778,9.0215776813,0.0013494716,0.0000250245
2000.84,0.0092300961,0.0090067600,0.4956759527,0.0000140277,0.1168238508,0.0057835758,3.4072788106,0.0009900341,0.0008547888,0.0238478812,9.0381739179,0.0012785099,0.0000254638
2000.85,0.0082740850,0.0082515169,0.4732653984,0.0000112359,0.1380028703,0.0055675199,3.0848622726,0.0009487564,0.0011142264,0.0249251609,8.7428276037,0.0013072332,0.0000335528
2000.87,0.0086978780,0.0089414337,0.5134757301,0.0000121912,0.1313721905,0.0061293755,3.6073269951,0.0008789852,0.0009299936,0.0226531000,9.0265279769,0.0012260916,0.0000198422
2000.89,0.0093971086,0.0090566339,0.4854079064,0.0000159858,0.1154160152,0.0057662779,3.4532395936,0.0012578880,0.0014892544,0.0338079039,9.0782242206,0.0013642100,0.0000314274
2000.9,0.0083251548,0.0086086552,0.5159166682,0.0000032039,0.1103016790,0.0060452118,3.6454068444,0.0006779749,0.0015693055,0.0166858847,8.9200777722,0.0012316629,0.0000199396
2000.92,0.0087966161,0.0086726259,0.5226985589,0.0000114339,0.0819727815,0.0060073789,3.4899056468,0.0005989079,0.0019039367,0.0165441830,9.0078140217,0.0012176552,0.0000187589
2000.93,0.0080241507,0.0079463470,0.4748748523,0.0000061503,0.0894347423,0.0056494477,3.0419689604,0.0004984942,0.0011530186,0.0157488372,8.8236594942,0.0013597146,0.0000245230
2000.95,0.0089713589,0.0087093707,0.5108347506,0.0000055621,0.0829616290,0.0063440838,3.6852659034,0.0006486565,0.0008055092,0.0165005300,8.9846575124,0.0012750850,0.0000198020
2000.96,0.0090217019,0.0091219698,0.5043028054,0.0000019527,0.0760998160,0.0061824994,3.6119952103,0.0005619762,0.0005653212,0.0145767761,8.7538847584,0.0011762408,0.0000203248
2000.98,0.0081571785,0.0080367319,0.4504702371,0.0000090617,0.0900966150,0.0053446063,3.2713540256,0.0006278803,0.0005291660,0.0164235272,9.0293781273,0.0012967879,0.0000254301
2001,0.0075919373,0.0076960396,0.4752988607,0.0000047675,0.0806897804,0.0061373141,3.5272381441,0.0006209299,0.0004411055,0.0164678547,8.7525740068,0.0012638659,0.0000227969
2001.01,0.0071482919,0.0074625001,0.4509733574,0.0000042412,0.0796749164,0.0054691571,3.4523201856,0.0004848104,0.0004148494,0.0110844049,8.7200298357,0.0011945352,0.0000183413
2001.03,0.0073380218,0.0072481726,0.4564998549,0.0000060794,0.0748436141,0.0054189594,3.3576791077,0.0004814309,0.0005153496,0.0144668632,8.8800354197,0.0012620554,0.0000260557
2001.04,0.0083293463,0.0081827651,0.4228304120,0.0000121753,0.0912849021,0.0049906746,3.0393880197,0.0006252109,0.0011327048,0.0211443454,9.0087653030,0.0013802568,0.0000360701
2001.06,0.0077902116,0.0077083465,0.4635154990,0.0000029562,0.0809932331,0.0056336105,3.3996334331,0.0006343941,0.0011472082,0.0213538387,8.8413613525,0.0012307468,0.0000205803
2001.08,0.0075654088,0.0074935644,0.4667001735,0.0000120356,0.1118023746,0.0057307992,3.6901372914,0.0008167637,0.0020367749,0.0280056467,8.7504052728,0.0012567097,0.0000279962
2001.09,0.0076985990,0.0077238309,0.4952168993,0.0000106971,0.1141437908,0.0062994795,4.0828375013,0.0007499712,0.0014843047,0.0202900212,8.8252334390,0.0011461259,0.0000154770
2001.11,0.0082135587,0.0080464762,0.4780359005,0.0000162478,0.0981618930,0.0059421344,3.6319192496,0.0008938297,0.0016018426,0.0226270376,8.9823505163,0.0012771974,0.0000188919
2001.12,0.0084503790,0.0082876964,0.4868009067,0.0000004270,0.1014616424,0.0064292516,4.0947584987,0.0009175782,0.0021937243,0.0276484063,8.9361426639,0.0011988672,0.0000172281
2001.14,0.0089207737,0.0081896288,0.4900065129,0.0000158381,0.1286598296,0.0060816483,3.8987330048,0.0010079850,0.0025847332,0.0247985595,9.0460863932,0.0012375417,0.0000198239
2001.16,0.0071430474,0.0073211322,0.4960577674,0.0000329762,0.1179692872,0.0059380218,3.9388982475,0.0010270043,0.0035865874,0.0300623814,9.0289290673,0.0012430472,0.0000214762
2001.17,0.0070817243,0.0071727665,0.4850356938,0.0001056622,0.1458884050,0.0061478949,3.9334138284,0.0012214133,0.0054093409,0.0420925567,8.7641067302,0.0011424718,0.0000200084
2001.19,0.0075680263,0.0076717401,0.4438471215,0.0000256798,0.1522730830,0.0057697104,3.9276881851,0.0013886426,0.0046276704,0.0386779381,8.7835474867,0.0011697943,0.0000228705
2001.2,0.0075989499,0.0075235999,0.4480355253,0.0000149284,0.1226262304,0.0060441739,4.3818068809,0.0013505599,0.0047425656,0.0430095355,8.8446849734,0.0010977543,0.0000226973
2001.22,0.0081239216,0.0081641632,0.4643230320,0.0000200788,0.1828464251,0.0060696984,4.5113158197,0.0015572729,0.0035037250,0.0435967788,8.7552167190,0.0010785165,0.0000152018
2001.23,0.0077744136,0.0076610415,0.4172572076,0.0000256409,0.1521684784,0.0052845821,3.5086471532,0.0017897540,0.0047225047,0.0556989775,9.0457062884,0.0012610263,0.0000323729
2001.25,0.0081438337,0.0082044415,0.3934340636,0.0000362799,0.1679406032,0.0055029223,3.2696025913,0.0017705375,0.0048627628,0.0564164666,9.2546487344,0.0013205570,0.0000393732
2001.26,0.0082127747,0.0081697740,0.4357400703,0.0000258639,0.1448847444,0.0059720972,3.9791251079,0.0014384661,0.0051229052,0.0479813292,8.8538538577,0.0011565294,0.0000221565
2001.28,0.0076123607,0.0075733261,0.3890353333,0.0000240542,0.1574169665,0.0053230934,3.4081001804,0.0015850211,0.0063460037,0.0549359994,8.8706416129,0.0011676311,0.0000287931
2001.29,0.0070179026,0.0071391427,0.4505539635,0.0000220772,0.1440995480,0.0057758080,3.6481689391,0.0015680249,0.0061069104,0.0439407363,8.9329596124,0.0013642222,0.0000270335
2001.31,0.0066330006,0.0067485025,0.4594280915,0.0000232915,0.1305153218,0.0058197844,3.5559233957,0.0014000189,0.0050393778,0.0433327768,8.8983806796,0.0014251164,0.0000245961
2001.32,0.0067802399,0.0068965953,0.4608073623,0.0000337646,0.1320364632,0.0058561860,3.9024734949,0.0013589206,0.0042470740,0.0396761556,8.7793447194,0.0012216356,0.0000240462
2001.34,0.0074029597,0.0074530007,0.4560219993,0.0000322975,0.1302682058,0.0060094230,4.2061832428,0.0015123909,0.0040346560,0.0440283306,8.7828685149,0.0011090832,0.0000208766
2001.35,0.0066132958,0.0069289417,0.4700132066,0.0000380472,0.1245227627,0.0059137215,3.7096097232,0.0012672565,0.0032756889,0.0345260175,8.9378457612,0.0012431505,0.0000223824
2001.37,0.0055868875,0.0057165094,0.4687117028,0.0000204549,0.1054028067,0.0054532056,3.1607866039,0.0009687105,0.0019849360,0.0263350016,8.9555138249,0.0014750334,0.0000327281
2001.38,0.0051818978,0.0050968433,0.4911595668,0.0000130007,0.0894824758,0.0059364119,3.4645622811,0.0006875241,0.0010911150,0.0205664707,8.9543003626,0.0012680470,0.0000186989
2001.39,0.0051130641,0.0050739366,0.4689448900,0.0000133204,0.0957066620,0.0057082828,3.5137928390,0.0008292827,0.0009540827,0.0231268481,8.8523294347,0.0012403486,0.0000265256
2001.41,0.0047470834,0.0046554024,0.4544568500,0.0000144898,0.1074343454,0.0055411662,3.0109456981,0.0009212477,0.0011515583,0.0243312680,8.9660079892,0.0014207642,0.0000283347
2001.42,0.0054137846,0.0054046811,0.4504490520,0.0000187355,0.1345155837,0.0055251169,3.2132059730,0.0014400496,0.0013685149,0.0339955244,9.1846465507,0.0014412658,0.0000378247
2001.44,0.0055963637,0.0057612773,0.4211865974,0.0000063451,0.1074237041,0.0051659349,2.7855341105,0.0008771464,0.0010714284,0.0333089129,9.2455694040,0.0014307663,0.0000388011
2001.45,0.0063871890,0.0063348204,0.4763188272,0.0000295599,0.1321647014,0.0062075524,3.6664498205,0.0015915144,0.0016701927,0.0454439715,8.9424639749,0.0012354953,0.0000225947
2001.47,0.0062270851,0.0061342345,0.4534178559,0.0000154930,0.1214494670,0.0056771821,3.6780552071,0.0013952345,0.0009246590,0.0371640583,8.8791856081,0.0011337875,0.0000245467
2001.48,0.0067740860,0.0066285667,0.4615097619,0.0000230604,0.1270474933,0.0059670474,3.3809912777,0.0017218508,0.0011741954,0.0368292696,8.9873615347,0.0012990721,0.0000355717
2001.49,0.0066443921,0.0063958405,0.4765326140,0.0000171613,0.0922325221,0.0061545320,3.5896962784,0.0008500568,0.0005541000,0.0235477988,8.8723682317,0.0013024472,0.0000204108
2001.51,0.0046702602,0.0048629241,0.4966426941,0.0000177441,0.0779564214,0.0060994813,3.3385829125,0.0005637062,0.0002145149,0.0164021314,9.0533834535,0.0013257883,0.0000276663
2001.52,0.0052780741,0.0050398564,0.4993110448,0.0000080096,0.1008906164,0.0063223016,3.2299365141,0.0005752853,0.0002146491,0.0186522610,9.2229922538,0.0013949243,0.0000334923
2001.54,0.0048764259,0.0048347663,0.5058073022,0.0000060597,0.0774607730,0.0063135440,3.1256786146,0.0005127348,0.0001588649,0.0258689821,9.2594709764,0.0014335672,0.0000320470
2001.55,0.0051991585,0.0051878895,0.5143272463,0.0000051557,0.0841455339,0.0062955926,3.2227685401,0.0005475457,0.0001787337,0.0354497660,9.3335857009,0.0015237624,0.0000299889
2001.57,0.0054879079,0.0055340198,0.5248211304,0.0000015259,0.0855132968,0.0062497221,2.9611002207,0.0004984258,0.0001559825,0.0197017424,9.3105470650,0.0015685380,0.0000310571
2001.58,0.0059244200,0.0059184091,0.5074501906,0.0000040904,0.1023346791,0.0062866770,2.9413641291,0.0006916285,0.0002706441,0.0310041369,9.2565688095,0.0015499792,0.0000292118
2001.6,0.0052420102,0.0052741892,0.5088524974,0.0000102240,0.1102037849,0.0057566934,2.7999082798,0.0006284171,0.0002226889,0.0254910568,9.3937844067,0.0015395297,0.0000333721
2001.61,0.0057740975,0.0054561659,0.5315119668,0.0000087335,0.1102012820,0.0061068000,2.7726408526,0.0007767593,0.0002096740,0.0218669056,9.4243588684,0.0015605176,0.0000378889
2001.63,0.0056088354,0.0056017572,0.5639970844,0.0000084675,0.1445288921,0.0058570195,2.8455155615,0.0007679534,0.0003008169,0.0213574411,9.3120387782,0.0015304882,0.0000327469
2001.64,0.0063392718,0.0060503651,0.5478136446,0.0000100797,0.1579205540,0.0057643263,2.6311029952,0.0012507206,0.0003417690,0.0325167977,9.6027264720,0.0017588923,0.0000391220
2001.65,0.0061882974,0.0064252345,0.5339488607,0.0000103053,0.1422447815,0.0058525573,2.5619497318,0.0010449516,0.0003619147,0.0256120381,9.1567972896,0.0016365913,0.0000349791
2001.66,0.0066636683,0.0067624075,0.5521447498,0.0000035251,0.1113212188,0.0063718750,3.1859731647,0.0007554318,0.0002304439,0.0377762405,9.2833681280,0.0016029869,0.0000261644
2001.67,0.0075734737,0.0075355547,0.6017606896,0.0000042163,0.1016396580,0.0066785167,3.2377253492,0.0008303032,0.0003624251,0.0458881101,9.4297710384,0.0015981433,0.0000286168
2001.68,0.0080374735,0.0082421705,0.5781305981,0.0000051657,0.0873577938,0.0063988796,2.9882856441,0.0006285897,0.0001433076,0.0406522459,9.2857213256,0.0015439948,0.0000290204
2001.69,0.0076187257,0.0078650919,0.5519851164,0.0000026579,0.0829935397,0.0060863269,2.5757571450,0.0005174404,0.0001228441,0.0265354013,9.3223437945,0.0016743637,0.0000317043
2001.7,0.0065915243,0.0068475602,0.6139158849,0.0000002660,0.0745470028,0.0061969535,2.9720069860,0.0005059906,0.0001156914,0.0126436044,9.3048239471,0.0014652961,0.0000208811
2001.71,0.0081548880,0.0083643403,0.5981764094,0.0000075457,0.0777296395,0.0059828614,2.8096646980,0.0006358589,0.0001067025,0.0116312275,9.2871238932,0.0015259658,0.0000254399
2001.72,0.0078901779,0.0076669955,0.6176450256,0.0000049098,0.0747833766,0.0064797315,3.2569492704,0.0007096717,0.0001072317,0.0164610983,9.2558654161,0.0014223659,0.0000198257
2001.73,0.0080384453,0.0081560330,0.5492396186,0.0000035666,0.0904598685,0.0059557936,3.1234961852,0.0007601809,0.0001346216,0.0170932899,9.2520178690,0.0014734998,0.0000278192
2001.74,0.0079170995,0.0080905594,0.5404719992,0.0000027551,0.0916050812,0.0059312661,2.8931870260,0.0006447198,0.0001380906,0.0163693280,9.3133815993,0.0014823997,0.0000282963
2001.75,0.0086426069,0.0083799058,0.5585336636,0.0000110976,0.0901727910,0.0060413009,3.0872335807,0.0006579689,0.0001497885,0.0169717067,9.2380363156,0.0015450978,0.0000242631
2001.76,0.0088018184,0.0084487871,0.5210218489,0.0000059252,0.0975622869,0.0061020694,3.1444402418,0.0005986553,0.0001425453,0.0185799150,9.1485848771,0.0014521223,0.0000276034
2001.77,0.0075780778,0.0073718519,0.4770193395,0.0000035364,0.0790874648,0.0055449118,2.8115359282,0.0004063070,0.0001206329,0.0159603934,9.1502666122,0.0015519172,0.0000364417
2001.78,0.0073856569,0.0072944306,0.5063118246,0.0000054896,0.0796458844,0.0056014592,2.9997639536,0.0003719773,0.0000928238,0.0102677736,8.8847017174,0.0013138383,0.0000242458
2001.79,0.0079921905,0.0078319570,0.4567433383,0.0000083368,0.0779634577,0.0058994488,2.9952513735,0.0004837660,0.0001253707,0.0159841807,9.1303072050,0.0014124486,0.0000283697
2001.8,0.0083988966,0.0083257650,0.4482077477,0.0000064439,0.1017909661,0.0054218801,3.0451740708,0.0006121925,0.0002260893,0.0180512366,9.1115943679,0.0014998075,0.0000322188
2001.81,0.0084345579,0.0083023854,0.4099157115,0.0000036639,0.1126545118,0.0051365652,2.6838044316,0.0006849087,0.0001847996,0.0184679539,9.2095007865,0.0015665090,0.0000351828
2001.83,0.0072295232,0.0071436496,0.4004912403,0.0000082881,0.0932946639,0.0053466948,2.8337552690,0.0006076574,0.0001839616,0.0148737724,8.8011700292,0.0014355874,0.0000321974
2001.83,0.0079252973,0.0075703391,0.4134647734,0.0000099278,0.0954657475,0.0053483251,3.0036535221,0.0005834579,0.0002398382,0.0106005813,8.9316356364,0.0014438899,0.0000258525
2001.85,0.0078035289,0.0077224049,0.4219972044,0.0000041345,0.1067425450,0.0052866697,3.1422820501,0.0006438047,0.0002852894,0.0133672591,9.2378127224,0.0014644806,0.0000291564
2001.86,0.0081136058,0.0085096820,0.4235053660,0.0000061531,0.0972738656,0.0057806540,3.5681246326,0.0007292209,0.0004347366,0.0146534613,8.9232539887,0.0013366250,0.0000291141
2001.87,0.0087212742,0.0083982701,0.4323479867,0.0000038881,0.1038512315,0.0058141624,3.6901859187,0.0008157553,0.0009648398,0.0181104298,8.9773944658,0.0013271827,0.0000213601
2001.88,0.0078536043,0.0077251572,0.4079735873,0.0000082719,0.1290429389,0.0056429434,3.2803446772,0.0012423243,0.0012448959,0.0212143401,9.0313280446,0.0014205774,0.0000294051
2001.89,0.0067939549,0.0065528278,0.3917273820,0.0000072154,0.1277482469,0.0052884179,3.1911018326,0.0010164993,0.0013242423,0.0246594523,8.8024956976,0.0013192382,0.0000381459
2001.9,0.0077423333,0.0075026267,0.4238092503,0.0000084774,0.0995389173,0.0054176248,3.4377999374,0.0007085857,0.0006513295,0.0209538868,8.9591766352,0.0012887761,0.0000304238
2001.91,0.0066140240,0.0068560959,0.4100156231,0.0000134090,0.1464419264,0.0053088919,3.2404890336,0.0010919121,0.0005614711,0.0212698555,9.0720133350,0.0014575138,0.0000382641
2001.92,0.0080861178,0.0075737759,0.4242933134,0.0000082319,0.1451509525,0.0054321642,3.3940482945,0.0010283182,0.0007765846,0.0238604036,8.9506381334,0.0014036934,0.0000308301
2001.93,0.0080480403,0.0079591876,0.4638623247,0.0000067855,0.1165931966,0.0058590455,4.0314846268,0.0013362863,0.0006443771,0.0183884696,8.8422844011,0.0012089057,0.0000193076
2001.94,0.0092420036,0.0090596506,0.4173644669,0.0000149803,0.1096056270,0.0055186916,3.5085461718,0.0012658588,0.0005964291,0.0223319907,8.6976953650,0.0012735347,0.0000181640
2001.95,0.0091050580,0.0092257408,0.4264215946,0.0000097427,0.1384190353,0.0053532367,3.6652455844,0.0012724999,0.0007950155,0.0316851765,8.7160039992,0.0011973751,0.0000237010
2001.96,0.0100432457,0.0103523049,0.4588364206,0.0000165415,0.1608925107,0.0060579453,4.1025243841,0.0013410594,0.0009335683,0.0384276550,8.9120486907,0.0012004982,0.0000204368
2001.97,0.0084595866,0.0081999336,0.4253571676,0.0000129109,0.1326255299,0.0055770877,3.6517694195,0.0009544020,0.0006562616,0.0315791302,8.8289590092,0.0012157152,0.0000226111
2001.98,0.0084430753,0.0078946152,0.4289832666,0.0000106385,0.1273392068,0.0058104053,3.4526471965,0.0009702497,0.0006595181,0.0304300358,9.0364857991,0.0012911819,0.0000331431
2001.99,0.0087705633,0.0087140401,0.4597997975,0.0000102881,0.1316017659,0.0064592483,3.9640355916,0.0011135234,0.0005328999,0.0357510539,8.9397082162,0.0012350563,0.0000202686
2002,0.0077733824,0.0077353433,0.4729826501,0.0000079523,0.1417092761,0.0054797241,3.3480800379,0.0010714692,0.0006151436,0.0275101093,8.9684859054,0.0014110228,0.0000261603
2002.01,0.0082260046,0.0085468249,0.4841014415,0.0000150233,0.1139924968,0.0061430060,3.8029953823,0.0012017961,0.0003453383,0.0235657581,8.9777244227,0.0011978345,0.0000204729
2002.02,0.0063543207,0.0061118801,0.4733204964,0.0000082233,0.1055680556,0.0058582306,3.8561057444,0.0009671378,0.0002824680,0.0172870952,8.6449177927,0.0010551690,0.0000175059
2002.05,0.0053868484,0.0053245201,0.4739670833,0.0000091883,0.1034379938,0.0056722285,3.5009637840,0.0007977725,0.0002339875,0.0137108308,8.9907479682,0.0012316552,0.0000229597
2002.07,0.0056741102,0.0059816122,0.4697070059,0.0000158468,0.1140211117,0.0060010958,3.8545277307,0.0007822550,0.0002313554,0.0212124440,8.9599913406,0.0011928254,0.0000248223
2002.1,0.0051528390,0.0051153508,0.4425889605,0.0000180017,0.1132843951,0.0058152861,3.6256500200,0.0009357984,0.0002366580,0.0265129662,8.9294700368,0.0011267892,0.0000264633
2002.13,0.0048780331,0.0048728409,0.4374359785,0.0000122825,0.1787048809,0.0058603970,3.5963607694,0.0015929629,0.0003920772,0.0424962312,9.0664439917,0.0011587433,0.0000328569
2002.15,0.0046008260,0.0046944605,0.4490825149,0.0000290055,0.1932623024,0.0055187900,3.4683539770,0.0013863281,0.0005887951,0.0333776223,8.8260386983,0.0010923368,0.0000272395
2002.18,0.0046306732,0.0045738162,0.4343091579,0.0000115450,0.1342922077,0.0054119343,3.0912666860,0.0010777658,0.0002560732,0.0308878193,8.9598412534,0.0012300421,0.0000280777
2002.21,0.0057767950,0.0054896156,0.2807098853,0.0000101778,0.1279502691,0.0038831642,1.8540662702,0.0009122365,0.0002252408,0.0248403420,8.8635915299,0.0010621746,0.0000284402
